Goal,series_description,country,year,value,source,nature,age,location,sex
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.8625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,14.84167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.60833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,12.42083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,13.32083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,14.49583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,13.27083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.25417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,16.79583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,10.075,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,16.7375,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.5,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.05833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,14.67083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,7.12917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,6.2875,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,15.8625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,7.70417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.84167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,5.54167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,13.35833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.5,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.4375,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.11667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,12.29167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.52917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,13.82083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.56667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.32917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.8,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,10.175,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.75,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.95417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,12.94167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.72917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,16.77917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,16.01667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.24167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.85,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,6.25833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.76667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,10.15833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,7.8,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.90833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,15.15,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,6.1125,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,11.62917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,13.9125,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.46667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.89583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.85,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,10.16667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,13.725,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.52083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.63333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,13.25,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,13.38333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,8.76667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.04167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,6.67083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.29167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,9.39167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,14.275,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2016,15.23333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Thailand,2009,9.58333,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,10+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Thailand,2009,2.43042,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,10+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Thailand,2015,2.66667,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,6+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Thailand,2015,9.0,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,6+,ALLAREA,FEMALE
